market,instrument,base_asset,status
gateio,RAZE-USDT,RAZE_USDT,ACTIVE
gateio,SPUME-USDT,SPUME_USDT,ACTIVE
gateio,REEF-TRY,REEF_TRY,ACTIVE
gateio,NEAR-ETH,NEAR_ETH,ACTIVE
gateio,UNCX-USDT,UNCX_USDT,ACTIVE
gateio,XPLL-USDT,XPLL_USDT,ACTIVE
gateio,ALI-USDT,ALI_USDT,ACTIVE
gateio,RVN-USDT,RVN_USDT,ACTIVE
gateio,RIZZMAS-USDT,RIZZMAS_USDT,ACTIVE
gateio,APE-USDT,APE_USDT,ACTIVE
gateio,QASH-USDT,QASH_USDT,ACTIVE
gateio,VENOM-USDT,VENOM_USDT,ACTIVE
gateio,CRV-USDT,CRV_USDT,ACTIVE
gateio,GUM-USDT,GUM_USDT,ACTIVE
gateio,MELANIA-TRY,MELANIA_TRY,ACTIVE
gateio,GARD-USDT,GARD_USDT,ACTIVE
gateio,IHC-USDT,IHC_USDT,ACTIVE
gateio,0DOG-USDT,0DOG_USDT,ACTIVE
gateio,SIN-USDT,SIN_USDT,ACTIVE
gateio,LOGX-USDT,LOGX_USDT,ACTIVE
gateio,VALUE-USDT,VALUE_USDT,ACTIVE
gateio,ASTRA-TRY,ASTRA_TRY,ACTIVE
gateio,HOT-USDT,HOT_USDT,ACTIVE
gateio,BLOCK-USDT,BLOCK_USDT,ACTIVE
gateio,HIVE-USDT,HIVE_USDT,ACTIVE
gateio,RONIN-USDT,RON_USDT,ACTIVE
gateio,DUKO-USDT,DUKO_USDT,ACTIVE
gateio,F-USDT,F_USDT,ACTIVE
gateio,LOOTEX-USDT,LOOT_USDT,ACTIVE
gateio,WIF-USDC,WIF_USDC,ACTIVE
gateio,NS-USDT,NS_USDT,ACTIVE
gateio,GRASS-USDT,GRASS_USDT,ACTIVE
gateio,HOD-USDT,HOD_USDT,ACTIVE
gateio,AR-USDC,AR_USDC,ACTIVE
gateio,TOSHI-USDT,TOSHI_USDT,ACTIVE
gateio,BNB-USDC,BNB_USDC,ACTIVE
gateio,FTRB-USDT,FTRB_USDT,ACTIVE
gateio,KMNO-USDT,KMNO_USDT,ACTIVE
gateio,CWEB-USDT,CWEB_USDT,ACTIVE
gateio,AMPL-USDT,AMPL_USDT,ACTIVE
gateio,WXM-USDT,WXM_USDT,ACTIVE
gateio,BACON-USDT,BACON_USDT,ACTIVE
gateio,WLTH-USDT,WLTH_USDT,ACTIVE
gateio,RIF-USDT,RIF_USDT,ACTIVE
gateio,ETHW-USDT,ETHW_USDT,ACTIVE
gateio,WSBABY-USDT,WSB_USDT,ACTIVE
gateio,LOBO-USDT,LOBO_USDT,ACTIVE
gateio,MUA-USDT,MUA_USDT,ACTIVE
gateio,ICP-ETH,ICP_ETH,ACTIVE
gateio,MTGT-USDT,MTG_USDT,ACTIVE
gateio,GASDAO-USDT,GASDAO_USDT,ACTIVE
gateio,KLO-USDT,KLO_USDT,ACTIVE
gateio,OGPU-USDT,OGPU_USDT,ACTIVE
gateio,BNB-BTC,BNB_BTC,ACTIVE
gateio,ATOM-USDT,ATOM_USDT,ACTIVE
gateio,FOXSY-USDT,FOXSY_USDT,ACTIVE
gateio,AURA-USDT,AURA_USDT,ACTIVE
gateio,USDE-USDT,USDE_USDT,ACTIVE
gateio,GSTBSC-USDT,GST_USDT,ACTIVE
gateio,BCH-TRY,BCH_TRY,ACTIVE
gateio,DFY-USDT,DFY_USDT,ACTIVE
gateio,SKT-USDT,SKT_USDT,ACTIVE
gateio,SOL-USDT,SOL_USDT,ACTIVE
gateio,MTD-USDT,MTD_USDT,ACTIVE
gateio,REIGN-USDT,REIGN_USDT,ACTIVE
gateio,KIBA-USDT,KIBA_USDT,ACTIVE
gateio,MIMIR-USDT,MIMIR_USDT,ACTIVE
gateio,RARE-USDT,RARE_USDT,ACTIVE
gateio,ORDI-USDC,ORDI_USDC,ACTIVE
gateio,SKOP-USDT,SKOP_USDT,ACTIVE
gateio,XED-USDT,XED_USDT,ACTIVE
gateio,ZETA-TRY,ZETA_TRY,ACTIVE
gateio,GNO-USDT,GNO_USDT,ACTIVE
gateio,BFT-USDT,BFT_USDT,ACTIVE
gateio,YFX-USDT,YFX_USDT,ACTIVE
gateio,SKILL-USDT,SKILL_USDT,ACTIVE
gateio,ULD-USDT,ULD_USDT,ACTIVE
gateio,ROA-USDT,ROA_USDT,ACTIVE
gateio,ESE-USDT,ESE_USDT,ACTIVE
gateio,BRKL-USDT,BRKL_USDT,ACTIVE
gateio,WIN-USDT,WIN_USDT,ACTIVE
gateio,UMA-TRY,UMA_TRY,ACTIVE
gateio,ASK-USDT,ASK_USDT,ACTIVE
gateio,IAG-USDT,IAG_USDT,ACTIVE
gateio,SWAP-USDT,SWAP_USDT,ACTIVE
gateio,KUMA-USDT,KUMA_USDT,ACTIVE
gateio,SENATE-USDT,SENATE_USDT,ACTIVE
gateio,RAIREFLEX-USDT,RAI_USDT,ACTIVE
gateio,LUMIA-USDT,LUMIA_USDT,ACTIVE
gateio,TURBOS-USDT,TURBOS_USDT,ACTIVE
gateio,10SET-USDT,10SET_USDT,ACTIVE
gateio,KLAUS-USDT,KLAUS_USDT,ACTIVE
gateio,DAI-TRY,DAI_TRY,ACTIVE
gateio,GQ-USDT,GQ_USDT,ACTIVE
gateio,CRV-TRY,CRV_TRY,ACTIVE
gateio,ORION-USDT,ORION_USDT,ACTIVE
gateio,UNDEAD-USDT,UNDEAD_USDT,ACTIVE
gateio,PUFFER-USDT,PUFFER_USDT,ACTIVE
gateio,XFI-USDT,XFI_USDT,ACTIVE
gateio,BEAMMW-USDT,BEAM_USDT,ACTIVE
gateio,GRBE-USDT,GRBE_USDT,ACTIVE
gateio,ACE-TRY,ACE_TRY,ACTIVE
gateio,HIT-USDT,HIT_USDT,ACTIVE
gateio,SEAM-USDT,SEAM_USDT,ACTIVE
gateio,SENSO-USDT,SENSO_USDT,ACTIVE
gateio,KOMA-USDT,KOMA_USDT,ACTIVE
gateio,MAX-USDT,MAX_USDT,ACTIVE
gateio,ELS-USDT,ELS_USDT,ACTIVE
gateio,CROPPER-USDT,CRP_USDT,ACTIVE
gateio,XCAD-USDT,XCAD_USDT,ACTIVE
gateio,ARG-USDT,ARG_USDT,ACTIVE
gateio,DMAIL-USDT,DMAIL_USDT,ACTIVE
gateio,PERA-USDT,PERA_USDT,ACTIVE
gateio,NUB-USDT,NUB_USDT,ACTIVE
gateio,LENDS-USDT,LENDS_USDT,ACTIVE
gateio,MBS-USDT,MBS_USDT,ACTIVE
gateio,OM-USDT,OM_USDT,ACTIVE
gateio,POP-USDT,POP_USDT,ACTIVE
gateio,RBC-ETH,RBC_ETH,ACTIVE
gateio,MELI-USDT,MELI_USDT,ACTIVE
gateio,ULTIMA-USDT,ULTIMA_USDT,ACTIVE
gateio,RLY-USDT,RLY_USDT,ACTIVE
gateio,AGI-USDT,AGI_USDT,ACTIVE
gateio,WGRT-USDT,WGRT_USDT,ACTIVE
gateio,ALEPH-ETH,ALEPH_ETH,ACTIVE
gateio,CART-USDT,CART_USDT,ACTIVE
gateio,DIMO-USDT,DIMO_USDT,ACTIVE
gateio,IDEA-USDT,IDEA_USDT,ACTIVE
gateio,SINGLE-USDT,SINGLE_USDT,ACTIVE
gateio,FILDA-USDT,FILDA_USDT,ACTIVE
gateio,PLANET-USDT,PLANET_USDT,ACTIVE
gateio,PRIDE-USDT,PRIDE_USDT,ACTIVE
gateio,HAM-USDT,HAM_USDT,ACTIVE
gateio,L7-USDT,LSD7_USDT,ACTIVE
gateio,CATTON-USDT,CATTON_USDT,ACTIVE
gateio,BNX-USDT,BNX_USDT,ACTIVE
gateio,MTR-USDT,MTR_USDT,ACTIVE
gateio,WIT-USDT,WIT_USDT,ACTIVE
gateio,SMX-USDT,SMX_USDT,ACTIVE
gateio,ZEX-USDT,ZEX_USDT,ACTIVE
gateio,BOBA-ETH,BOBA_ETH,ACTIVE
gateio,MANTA-USDT,MANTA_USDT,ACTIVE
gateio,IOEN-USDT,IOEN_USDT,ACTIVE
gateio,PNL-USDT,PNL_USDT,ACTIVE
gateio,PICKLE-USDT,PICKLE_USDT,ACTIVE
gateio,ZCN-USDT,ZCN_USDT,ACTIVE
gateio,NFP-TRY,NFP_TRY,ACTIVE
gateio,LEMO-USDT,LEMO_USDT,ACTIVE
gateio,DMTR-USDT,DMTR_USDT,ACTIVE
gateio,TURBO-TRY,TURBO_TRY,ACTIVE
gateio,BTM-USDT,BTM_USDT,ACTIVE
gateio,PSP-USDT,PSP_USDT,ACTIVE
gateio,MDS-USDT,MDS_USDT,ACTIVE
gateio,CATHEON-USDT,CATHEON_USDT,ACTIVE
gateio,ETC-TRY,ETC_TRY,ACTIVE
gateio,SUDO-USDT,SUDO_USDT,ACTIVE
gateio,TALENT-USDT,TALENT_USDT,ACTIVE
gateio,TAKI-USDT,TAKI_USDT,ACTIVE
gateio,XY-USDT,XY_USDT,ACTIVE
gateio,KON-USDT,KON_USDT,ACTIVE
gateio,PRIMAL-USDT,PRIMAL_USDT,ACTIVE
gateio,FRAX-USDT,FRAX_USDT,ACTIVE
gateio,HERA-USDT,HERA_USDT,ACTIVE
gateio,STIK-USDT,STIK_USDT,ACTIVE
gateio,GTAI-USDT,GTAI_USDT,ACTIVE
gateio,GEMS-USDT,GEMS_USDT,ACTIVE
gateio,AIRTNT-USDT,AIRTNT_USDT,ACTIVE
gateio,SOVRN-USDT,SOVRN_USDT,ACTIVE
gateio,NEON-USDT,NEON_USDT,ACTIVE
gateio,SERO-USDT,SERO_USDT,ACTIVE
gateio,FOR-USDT,FOR_USDT,ACTIVE
gateio,BTRST-USDT,BTRST_USDT,ACTIVE
gateio,OP-TRY,OP_TRY,ACTIVE
gateio,BLD-USDT,BLD_USDT,ACTIVE
gateio,NIKO-USDT,NIKO_USDT,ACTIVE
gateio,VENOM-TRY,VENOM_TRY,ACTIVE
gateio,SNT-USDT,SNT_USDT,ACTIVE
gateio,TUNE-USDT,TUNE_USDT,ACTIVE
gateio,ACH-USDT,ACH_USDT,ACTIVE
gateio,1INCH-USDT,1INCH_USDT,ACTIVE
gateio,FLOW-USDT,FLOW_USDT,ACTIVE
gateio,LADYS-USDT,LADYS_USDT,ACTIVE
gateio,AEG-USDT,AEG_USDT,ACTIVE
gateio,RSR-USDT,RSR_USDT,ACTIVE
gateio,TCT-USDT,TCT_USDT,ACTIVE
gateio,ARGON-USDT,ARGON_USDT,ACTIVE
gateio,DPR-USDT,DPR_USDT,ACTIVE
gateio,CAF-USDT,CAF_USDT,ACTIVE
gateio,G7-USDT,G7_USDT,ACTIVE
gateio,BIOP-USDT,BIOP_USDT,ACTIVE
gateio,SMARTB-USDT,SMART_USDT,ACTIVE
gateio,DADDY-USDT,DADDY_USDT,ACTIVE
gateio,YFII-USDT,YFII_USDT,ACTIVE
gateio,PROXI-USDT,CREDIT_USDT,ACTIVE
gateio,DRAGONMA-USDT,DMS_USDT,ACTIVE
gateio,AIT-USDT,AIT_USDT,ACTIVE
gateio,CLANKER-USDT,CLANKER_USDT,ACTIVE
gateio,BERT-USDT,BERT_USDT,ACTIVE
gateio,PENG-USDT,PENG_USDT,ACTIVE
gateio,BNT-TRY,BNT_TRY,ACTIVE
gateio,DBR-USDT,DBR_USDT,ACTIVE
gateio,ORBR-USDT,ORBR_USDT,ACTIVE
gateio,BARSIK-USDT,BARSIK_USDT,ACTIVE
gateio,SD-USDT,SD_USDT,ACTIVE
gateio,TBRIDGE-USDT,TAI_USDT,ACTIVE
gateio,THETA-TRY,THETA_TRY,ACTIVE
gateio,PEPE2-USDT,PEPE2_USDT,ACTIVE
gateio,DSLA-USDT,DSLA_USDT,ACTIVE
gateio,MPLX-USDT,MPLX_USDT,ACTIVE
gateio,SFI-USDT,SFI_USDT,ACTIVE
gateio,KZEN-USDT,KZEN_USDT,ACTIVE
gateio,XRUNE-USDT,XRUNE_USDT,ACTIVE
gateio,SOV-USDT,SOV_USDT,ACTIVE
gateio,CLV-USDT,CLV_USDT,ACTIVE
gateio,ORC-USDT,ORC_USDT,ACTIVE
gateio,BNTY-USDT,BNTY_USDT,ACTIVE
gateio,GSTBSC-TRY,GST_TRY,ACTIVE
gateio,CORE-TRY,CORE_TRY,ACTIVE
gateio,SOSO-USDT,SOSO_USDT,ACTIVE
gateio,SLC-USDT,SLC_USDT,ACTIVE
gateio,TIA-TRY,TIA_TRY,ACTIVE
gateio,DOGS-USDT,DOGS_USDT,ACTIVE
gateio,HEROESC-USDT,HECH_USDT,ACTIVE
gateio,AMKT-USDT,AMKT_USDT,ACTIVE
gateio,HSC-USDT,HSC_USDT,ACTIVE
gateio,SAFEMARS-USDT,SAFEMARS_USDT,ACTIVE
gateio,RIFA-USDT,RIFSOL_USDT,ACTIVE
gateio,MCRT-USDT,MCRT_USDT,ACTIVE
gateio,RIN-USDT,RIN_USDT,ACTIVE
gateio,RARI-USDT,RARI_USDT,ACTIVE
gateio,SSNC-USDT,SSNC_USDT,ACTIVE
gateio,REALM-USDT,REALM_USDT,ACTIVE
gateio,ORAO-USDT,ORAO_USDT,ACTIVE
gateio,TOMS-USDT,TOMS_USDT,ACTIVE
gateio,SUIAI-USDT,SUIAI_USDT,ACTIVE
gateio,DPY-USDT,DPY_USDT,ACTIVE
gateio,ELA-USDT,ELA_USDT,ACTIVE
gateio,DEP-USDT,DEP_USDT,ACTIVE
gateio,CATDOG-USDT,CATDOG_USDT,ACTIVE
gateio,NULS-USDT,NULS_USDT,ACTIVE
gateio,IVPAY-USDT,IVPAY_USDT,ACTIVE
gateio,MUSE-USDT,MUSE_USDT,ACTIVE
gateio,LTC-USDC,LTC_USDC,ACTIVE
gateio,N3-USDT,N3_USDT,ACTIVE
gateio,OPENSOURCE-USDT,OPN_USDT,ACTIVE
gateio,KNIGHT-USDT,KNIGHT_USDT,ACTIVE
gateio,MAK-USDT,MAK_USDT,ACTIVE
gateio,LUNA-TRY,LUNA_TRY,ACTIVE
gateio,BORING-USDT,BORING_USDT,ACTIVE
gateio,SPS-USDT,SPS_USDT,ACTIVE
gateio,KDA-TRY,KDA_TRY,ACTIVE
gateio,SOIL-USDT,SOIL_USDT,ACTIVE
gateio,SSV-USDT,SSV_USDT,ACTIVE
gateio,BAND-USDT,BAND_USDT,ACTIVE
gateio,RSS3-USDT,RSS3_USDT,ACTIVE
gateio,CRH-USDT,CRH_USDT,ACTIVE
gateio,MATH-USDT,MATH_USDT,ACTIVE
gateio,BOND-USDT,BOND_USDT,ACTIVE
gateio,GRV-USDT,GRV_USDT,ACTIVE
gateio,DUREV-USDT,DUREV_USDT,ACTIVE
gateio,ZCX-USDT,ZCX_USDT,ACTIVE
gateio,SALT-USDT,SALT_USDT,ACTIVE
gateio,MAGIC-USDT,MAGIC_USDT,ACTIVE
gateio,CORGIAI-USDT,CORGIAI_USDT,ACTIVE
gateio,BENDOG-USDT,BENDOG_USDT,ACTIVE
gateio,STEP-USDT,STEP_USDT,ACTIVE
gateio,MANTA-TRY,MANTA_TRY,ACTIVE
gateio,CEC-USDT,CEC_USDT,ACTIVE
gateio,GOF-USDT,GOF_USDT,ACTIVE
gateio,WHY-USDT,WHY_USDT,ACTIVE
gateio,CWIF-USDT,CWIF_USDT,ACTIVE
gateio,GALA-TRY,GALA_TRY,ACTIVE
gateio,BONUS-USDT,BONUS_USDT,ACTIVE
gateio,XTZ-USDT,XTZ_USDT,ACTIVE
gateio,MVL-USDT,MVL_USDT,ACTIVE
gateio,DFL-USDT,DEFILAND_USDT,ACTIVE
gateio,BEFI-USDT,BEFI_USDT,ACTIVE
gateio,TRB-USDC,TRB_USDC,ACTIVE
gateio,MYRA-USDT,MYRA_USDT,ACTIVE
gateio,CYBER-USDT,CYBER_USDT,ACTIVE
gateio,CRV-ETH,CRV_ETH,ACTIVE
gateio,NTRN-TRY,NTRN_TRY,ACTIVE
gateio,EOS-USDC,EOS_USDC,ACTIVE
gateio,FXS-USDT,FXS_USDT,ACTIVE
gateio,MUSIC-USDT,MUSIC_USDT,ACTIVE
gateio,FDUSD-TRY,FDUSD_TRY,ACTIVE
gateio,CHER-USDT,CHER_USDT,ACTIVE
gateio,CWAR-USDT,CWAR_USDT,ACTIVE
gateio,MOVEZ-USDT,MOVEZ_USDT,ACTIVE
gateio,SATS-USDT,SATS_USDT,ACTIVE
gateio,KEY-USDT,KEY_USDT,ACTIVE
gateio,PPAD-USDT,PPAD_USDT,ACTIVE
gateio,INJ-USDT,INJ_USDT,ACTIVE
gateio,MDCL-USDT,MTN_USDT,ACTIVE
gateio,SPEX-USDT,SPEX_USDT,ACTIVE
gateio,ARB-USDC,ARB_USDC,ACTIVE
gateio,THE-TRY,THE_TRY,ACTIVE
gateio,PAW-USDT,PAW_USDT,ACTIVE
gateio,PACK-USDT,PACK_USDT,ACTIVE
gateio,DV-USDT,DV_USDT,ACTIVE
gateio,ADX-TRY,ADX_TRY,ACTIVE
gateio,KBD-USDT,KBD_USDT,ACTIVE
gateio,KTON-USDT,KTON_USDT,ACTIVE
gateio,DOGE20-USDT,DOGE2_USDT,ACTIVE
gateio,LTC-USDT,LTC_USDT,ACTIVE
gateio,SAVG-USDT,SAVG_USDT,ACTIVE
gateio,PET-USDT,PET_USDT,ACTIVE
gateio,NOT-USDT,NOT_USDT,ACTIVE
gateio,SIDUS-USDT,SIDUS_USDT,ACTIVE
gateio,IQT-USDT,IQT_USDT,ACTIVE
gateio,NUX-USDT,NUX_USDT,ACTIVE
gateio,BOSON-ETH,BOSON_ETH,ACTIVE
gateio,LBK-USDT,LBK_USDT,ACTIVE
gateio,GGG-USDT,GGG_USDT,ACTIVE
gateio,DCR-USDT,DCR_USDT,ACTIVE
gateio,DESO-USDT,DESO_USDT,ACTIVE
gateio,STRK-USDC,STRK_USDC,ACTIVE
gateio,OVR-USDT,OVR_USDT,ACTIVE
gateio,BNB-USDT,BNB_USDT,ACTIVE
gateio,GALA-USDC,GALA_USDC,ACTIVE
gateio,RDNT-USDT,RDNT_USDT,ACTIVE
gateio,BCX-USDT,BCX_USDT,ACTIVE
gateio,ELEC-USDT,ELEC_USDT,ACTIVE
gateio,SAO-USDT,SAO_USDT,ACTIVE
gateio,BTCST-USDT,BTCST_USDT,ACTIVE
gateio,TFUEL-USDT,TFUEL_USDT,ACTIVE
gateio,BTC-USDT,BTC_USDT,ACTIVE
gateio,WSI-USDT,WSI_USDT,ACTIVE
gateio,BTL-USDT,BTL_USDT,ACTIVE
gateio,AVAIL-USDT,AVAIL_USDT,ACTIVE
gateio,OP-USDT,OP_USDT,ACTIVE
gateio,RBC-USDT,RBC_USDT,ACTIVE
gateio,ZKF-USDT,ZKF_USDT,ACTIVE
gateio,KICKS-USDT,KICKS_USDT,ACTIVE
gateio,GDAO-USDT,GDAO_USDT,ACTIVE
gateio,RATS-USDT,RATS_USDT,ACTIVE
gateio,MDAO-USDT,MDAO_USDT,ACTIVE
gateio,WEST-USDT,WEST_USDT,ACTIVE
gateio,ORDER-USDT,ORDER_USDT,ACTIVE
gateio,ICX-USDT,ICX_USDT,ACTIVE
gateio,LTC-BTC,LTC_BTC,ACTIVE
gateio,G3-USDT,G3_USDT,ACTIVE
gateio,DOGE-BTC,DOGE_BTC,ACTIVE
gateio,MINA-USDT,MINA_USDT,ACTIVE
gateio,ALU-ETH,ALU_ETH,ACTIVE
gateio,WUF-USDT,WUF_USDT,ACTIVE
gateio,SAGA-USDT,SAGA_USDT,ACTIVE
gateio,SBTC-USDT,SBTC_USDT,ACTIVE
gateio,PORT-USDT,PORT_USDT,ACTIVE
gateio,DOGGO-USDT,DOGGO_USDT,ACTIVE
gateio,GAME-USDT,GAME2_USDT,ACTIVE
gateio,BABY-USDT,BABY_USDT,ACTIVE
gateio,VLXPAD-USDT,VLXPAD_USDT,ACTIVE
gateio,UNFI-TRY,UNFI_TRY,ACTIVE
gateio,BEAM-USDT,BEAMX_USDT,ACTIVE
gateio,WLKN-USDT,WLKN_USDT,ACTIVE
gateio,NFM-USDT,NFM_USDT,ACTIVE
gateio,ATOZ-USDT,ATOZ_USDT,ACTIVE
gateio,ALEX-USDT,ALEX_USDT,ACTIVE
gateio,MYTH-USDT,MYTH_USDT,ACTIVE
gateio,MXC-USDT,MXC_USDT,ACTIVE
gateio,VTG-USDT,VTG_USDT,ACTIVE
gateio,BBC-USDT,BBC_USDT,ACTIVE
gateio,WSDM-USDT,WSDM_USDT,ACTIVE
gateio,METIS-USDT,METIS_USDT,ACTIVE
gateio,APT-USDT,APT_USDT,ACTIVE
gateio,CHEEMS-USDT,CHEEMS_USDT,ACTIVE
gateio,LINK-ETH,LINK_ETH,ACTIVE
gateio,NOOT-USDT,NOOT_USDT,ACTIVE
gateio,MEW-USDT,MEW_USDT,ACTIVE
gateio,SQUID-USDT,SQUID_USDT,ACTIVE
gateio,INSUR-USDT,INSUR_USDT,ACTIVE
gateio,NEO-TRY,NEO_TRY,ACTIVE
gateio,GETA-USDT,GETA_USDT,ACTIVE
gateio,USDD-USDT,USDD_USDT,ACTIVE
gateio,FROG-USDT,FROG_USDT,ACTIVE
gateio,CRF-USDT,CRF_USDT,ACTIVE
gateio,ID-USDT,ID_USDT,ACTIVE
gemini,DAI-USD,daiusd,ACTIVE
gemini,RARE-USD,rareusd,ACTIVE
gemini,SAND-USD,sandusd,ACTIVE
gemini,GUSD-GBP,gusdgbp,ACTIVE
gemini,CHZ-USD,chzusd,ACTIVE
gemini,DOT-USD,dotusd,ACTIVE
gemini,ANKR-USD,ankrusd,ACTIVE
gemini,ETH-GBP,ethgbp,ACTIVE
gemini,APE-USD,apeusd,ACTIVE
gemini,GMT-USD,gmtusd,ACTIVE
gemini,GUSD-USDT,usdtgusd,ACTIVE
gemini,ETH-EUR,etheur,ACTIVE
gemini,AMP-USD,ampusd,ACTIVE
gemini,SOL-BTC,solbtc,ACTIVE
gemini,PAXG-USD,paxgusd,ACTIVE
gemini,ETH-SGD,ethsgd,ACTIVE
gemini,CUBE-USD,cubeusd,ACTIVE
gemini,FET-USD,fetusd,ACTIVE
gemini,RNDR-USD,rndrusd,ACTIVE
gemini,FLOKI-USD,flokiusd,ACTIVE
gemini,SOL-USD,solusd,ACTIVE
gemini,LINK-USD,linkusd,ACTIVE
gemini,IMX-USD,imxusd,ACTIVE
gemini,MANA-USD,manausd,ACTIVE
gemini,AXS-USD,axsusd,ACTIVE
gemini,BTC-GBP,btcgbp,ACTIVE
gemini,AAVE-USD,aaveusd,ACTIVE
gemini,OP-USD,opusd,ACTIVE
gemini,GOAT-USD,goatusd,ACTIVE
gemini,PNUT-USD,pnutusd,ACTIVE
gemini,SKL-USD,sklusd,ACTIVE
gemini,CHILLGUY-USD,chillguyusd,ACTIVE
gemini,ETH-GUSD,ethgusd,ACTIVE
gemini,LINK-ETH,linketh,ACTIVE
gemini,CRV-USD,crvusd,ACTIVE
gemini,LINK-BTC,linkbtc,ACTIVE
gemini,CTX-USD,ctxusd,ACTIVE
gemini,MASK-USD,maskusd,ACTIVE
gemini,ETHERNITY-USD,ernusd,ACTIVE
gemini,UNI-USD,uniusd,ACTIVE
gemini,ZEC-USD,zecusd,ACTIVE
gemini,ATOM-USD,atomusd,ACTIVE
gemini,IOTX-USD,iotxusd,ACTIVE
gemini,BTC-EUR,btceur,ACTIVE
gemini,LDO-USD,ldousd,ACTIVE
gemini,BONK-USD,bonkusd,ACTIVE
gemini,XRP-USD,xrpusd,ACTIVE
gemini,USDC-USD,usdcusd,ACTIVE
gemini,API3-USD,api3usd,ACTIVE
gemini,FIL-USD,filusd,ACTIVE
gemini,LTC-BTC,ltcbtc,ACTIVE
gemini,BTC-SGD,btcsgd,ACTIVE
gemini,MKR-USD,mkrusd,ACTIVE
gemini,LRC-USD,lrcusd,ACTIVE
gemini,MOODENG-USD,moodengusd,ACTIVE
gemini,BCH-USD,bchusd,ACTIVE
gemini,WIF-USD,wifusd,ACTIVE
gemini,STORJ-USD,storjusd,ACTIVE
gemini,LPT-USD,lptusd,ACTIVE
gemini,PYTH-USD,pythusd,ACTIVE
gemini,LTC-ETH,ltceth,ACTIVE
gemini,DOGE-ETH,dogeeth,ACTIVE
gemini,BTC-GUSD,btcgusd,ACTIVE
gemini,GAL-USD,galusd,ACTIVE
gemini,HNT-USD,hntusd,ACTIVE
gemini,POPCAT-USD,popcatusd,ACTIVE
gemini,AVAX-USD,avaxusd,ACTIVE
gemini,GRT-USD,grtusd,ACTIVE
gemini,XTZ-USD,xtzusd,ACTIVE
gemini,BTC-USD,btcusd,ACTIVE
gemini,REN-USD,renusd,ACTIVE
gemini,LTC-USD,ltcusd,ACTIVE
gemini,ETH-USD,ethusd,ACTIVE
gemini,INJ-USD,injusd,ACTIVE
gemini,SUSHI-USD,sushiusd,ACTIVE
gemini,ENS-USD,ensusd,ACTIVE
gemini,MEW-USD,mewusd,ACTIVE
gemini,ELON-USD,elonusd,ACTIVE
gemini,FTM-USD,ftmusd,ACTIVE
gemini,BAT-USD,batusd,ACTIVE
gemini,MATIC-USD,maticusd,ACTIVE
gemini,SHIB-USD,shibusd,ACTIVE
gemini,USDT-USD,usdtusd,ACTIVE
gemini,ZRX-USD,zrxusd,ACTIVE
gemini,ETH-BTC,ethbtc,ACTIVE
gemini,SOL-ETH,soleth,ACTIVE
gemini,SAMO-USD,samousd,ACTIVE
gemini,DOGE-BTC,dogebtc,ACTIVE
gemini,ETH-USDT,ethusdt,ACTIVE
gemini,ALI-USD,aliusd,ACTIVE
gemini,OXT-USD,oxtusd,ACTIVE
gemini,GEOJ-USD,jamusd,ACTIVE
gemini,UMA-USD,umausd,ACTIVE
gemini,BTC-USDT,btcusdt,ACTIVE
gemini,DOGE-USD,dogeusd,ACTIVE
gemini,COMP-USD,compusd,ACTIVE
gemini,QNT-USD,qntusd,ACTIVE
gemini,GUSD-SGD,gusdsgd,ACTIVE
gemini,YFI-USD,yfiusd,ACTIVE
gemini,PEPE-USD,pepeusd,ACTIVE
gemini,BOME-USD,bomeusd,ACTIVE
gemini,GALA-USD,galausd,ACTIVE
kraken,COTI-USD,COTIUSD,ACTIVE
kraken,CTSI-USD,CTSIUSD,ACTIVE
kraken,DENT-USD,DENTUSD,ACTIVE
kraken,BTC-CAD,XXBTZCAD,ACTIVE
kraken,USDC-USDT,USDCUSDT,ACTIVE
kraken,DOGE-USD,XDGUSD,ACTIVE
kraken,TOKE-EUR,TOKEEUR,ACTIVE
kraken,RUNE-EUR,RUNEEUR,ACTIVE
kraken,LUNC-EUR,LUNAEUR,ACTIVE
kraken,JASMY-USD,JASMYUSD,ACTIVE
kraken,JAILSTOOL-USD,JAILSTOOLUSD,ACTIVE
kraken,LRC-USD,LRCUSD,ACTIVE
kraken,TRUMP-USD,TRUMPUSD,ACTIVE
kraken,AUDIO-USD,AUDIOUSD,ACTIVE
kraken,BERA-USD,BERAUSD,ACTIVE
kraken,ZK-USD,ZKUSD,ACTIVE
kraken,XRP-BTC,XXRPXXBT,ACTIVE
kraken,DYDX-EUR,DYDXEUR,ACTIVE
kraken,ADX-USD,ADXUSD,ACTIVE
kraken,NOT-EUR,NOTEUR,ACTIVE
kraken,PEPE-CAD,PEPECAD,ACTIVE
kraken,BCH-USD,BCHUSD,ACTIVE
kraken,SNX-USD,SNXUSD,ACTIVE
kraken,MSOL-EUR,MSOLEUR,ACTIVE
kraken,HFT-EUR,HFTEUR,ACTIVE
kraken,ASTR-EUR,ASTREUR,ACTIVE
kraken,FARTCOIN-USD,FARTCOINUSD,ACTIVE
kraken,UNI-ETH,UNIETH,ACTIVE
kraken,BCH-AUD,BCHAUD,ACTIVE
kraken,FXS-USD,FXSUSD,ACTIVE
kraken,AVAX-EUR,AVAXEUR,ACTIVE
kraken,POL-EUR,POLEUR,ACTIVE
